21	KB742522.1	87.80	623	67	8	68314	68929	61482	62102	0.0	  721
21	KB742522.1	83.94	766	110	9	124304	125061	129449	130209	0.0	  721
21	KB742522.1	81.94	908	108	38	161104	161978	167621	168505	0.0	  717
21	KB742522.1	90.35	549	32	16	43143	43680	33053	33591	0.0	  701
21	KB742522.1	82.88	800	118	9	53744	54538	44678	45463	0.0	  701
21	KB742522.1	95.53	425	16	3	39855	40276	28040	28464	0.0	  676
21	KB742522.1	87.44	581	70	3	40474	41053	28659	29237	0.0	  665
21	KB742522.1	80.13	911	153	18	140150	141050	147137	148029	0.0	  654
21	KB742522.1	77.98	1167	173	51	165624	166746	173909	175035	0.0	  654
21	KB742522.1	83.33	714	106	9	186878	187586	197077	197782	0.0	  647
21	KB742522.1	79.12	1001	159	30	155828	156788	162491	163481	0.0	  645
21	KB742522.1	76.66	1328	213	50	201345	202636	211802	213068	0.0	  645
21	KB742522.1	88.32	548	41	12	176314	176841	185009	185553	0.0	  636
21	KB742522.1	89.61	510	32	13	71466	71956	65085	65592	2e-179	  628
21	KB742522.1	83.48	702	82	22	43987	44657	33877	34575	1e-177	  623
21	KB742522.1	85.69	594	71	13	51132	51716	41704	42292	6e-175	  614
21	KB742522.1	79.65	909	138	28	67301	68174	60375	61271	8e-174	  610
21	KB742522.1	89.96	478	39	6	50464	50937	41005	41477	3e-173	  608
21	KB742522.1	88.18	516	40	11	70640	71153	64161	64657	2e-169	  595
21	KB742522.1	77.18	1135	184	38	20531	21616	4843	5951	3e-168	  592
21	KB742522.1	82.88	666	89	17	63940	64583	56136	56798	3e-163	  575
21	KB742522.1	83.07	626	72	21	94814	95411	91200	91819	4e-152	  538
21	KB742522.1	76.15	1178	194	55	164174	165298	172007	173150	4e-152	  538
21	KB742522.1	75.79	1198	210	50	190269	191404	200876	202055	2e-150	  532
21	KB742522.1	90.62	405	31	6	72061	72462	65786	66186	7e-150	  531
21	KB742522.1	87.97	449	53	1	48605	49052	39362	39810	2e-149	  529
21	KB742522.1	79.85	784	104	32	87797	88550	83470	84229	1e-147	  523
21	KB742522.1	83.33	570	85	9	208253	208820	216760	217321	5e-146	  518
21	KB742522.1	83.54	571	66	10	55713	56261	46808	47372	3e-143	  508
21	KB742522.1	84.72	504	62	11	171007	171502	179184	179680	1e-137	  490
21	KB742522.1	87.67	430	42	7	207617	208043	215817	216238	1e-137	  490
21	KB742522.1	79.43	739	112	19	200480	201209	210274	210981	1e-136	  486
21	KB742522.1	76.59	1008	151	48	154737	155677	161369	162358	3e-133	  475
21	KB742522.1	82.05	585	77	16	113265	113846	115558	116117	1e-132	  473
21	KB742522.1	78.98	728	127	16	172462	173181	180543	181252	1e-132	  473
21	KB742522.1	81.44	609	82	18	104499	105089	105860	106455	1e-131	  470
21	KB742522.1	81.50	600	77	21	205071	205653	214457	215039	2e-129	  462
21	KB742522.1	87.89	388	40	5	186480	186866	195970	196351	2e-125	  449
21	KB742522.1	83.17	505	69	13	203922	204425	213926	214415	7e-125	  448
21	KB742522.1	82.62	535	63	22	214686	215207	224859	225376	2e-124	  446
21	KB742522.1	83.20	482	74	4	130706	131181	137340	137820	5e-121	  435
21	KB742522.1	85.75	421	49	8	173325	173740	181271	181685	5e-121	  435
21	KB742522.1	91.44	327	11	11	15227	15551	1	312	2e-120	  433
21	KB742522.1	80.96	562	92	11	65098	65650	57438	57993	7e-120	  431
21	KB742522.1	84.83	435	50	8	171738	172157	179772	180205	1e-117	  424
21	KB742522.1	77.20	794	127	35	54659	55426	45651	46416	7e-115	  414
21	KB742522.1	84.19	430	57	5	81625	82048	75914	76338	1e-112	  407
21	KB742522.1	76.13	863	149	41	174869	175705	183450	184281	2e-110	  399
21	KB742522.1	80.60	531	82	15	131604	132123	138436	138956	1e-107	  390
21	KB742522.1	88.11	328	33	5	80517	80843	75044	75366	6e-106	  385
21	KB742522.1	94.72	246	13	0	151285	151530	157799	158044	2e-105	  383
21	KB742522.1	81.76	477	62	17	52141	52592	42712	43188	3e-103	  375
21	KB742522.1	86.59	343	35	6	29311	29646	15337	15675	6e-101	  368
21	KB742522.1	82.29	446	58	14	83214	83640	79384	79827	2e-100	  366
21	KB742522.1	83.46	399	53	9	150348	150736	156774	157169	3e-98	  359
21	KB742522.1	90.30	268	22	3	153367	153631	160016	160282	7e-95	  348
21	KB742522.1	89.17	277	22	4	173764	174035	182389	182662	4e-92	  339
21	KB742522.1	79.42	520	71	30	63373	63873	55477	55979	6e-91	  335
21	KB742522.1	85.37	328	42	4	203253	203575	213079	213405	6e-91	  335
21	KB742522.1	89.72	253	20	5	160353	160602	167329	167578	6e-86	  318
21	KB742522.1	83.14	350	42	12	111525	111869	113504	113841	2e-81	  303
21	KB742522.1	95.24	189	9	0	117617	117805	121961	122149	2e-80	  300
21	KB742522.1	84.39	314	36	9	123897	124206	128169	128473	3e-79	  296
21	KB742522.1	93.96	182	11	0	139187	139368	135681	135500	3e-73	  276
21	KB742522.1	94.89	176	9	0	128911	129086	146447	146272	3e-73	  276
21	KB742522.1	80.51	390	50	19	196293	196665	206719	207099	3e-73	  276
21	KB742522.1	89.30	215	21	2	77696	77910	71325	71537	6e-71	  268
21	KB742522.1	75.56	626	107	30	154123	154732	160671	161266	2e-70	  267
21	KB742522.1	89.57	211	20	2	206436	206646	215558	215766	2e-70	  267
21	KB742522.1	77.36	477	76	23	120397	120857	124348	124808	2e-66	  254
21	KB742522.1	83.03	277	43	2	146681	146955	153680	153954	8e-65	  248
21	KB742522.1	83.03	271	33	10	107059	107327	108380	108639	2e-60	  233
21	KB742522.1	80.87	298	38	6	96174	96462	92639	92926	2e-55	  217
21	KB742522.1	90.74	162	15	0	145678	145839	135679	135518	2e-55	  217
21	KB742522.1	90.74	162	15	0	128928	129089	152882	152721	2e-55	  217
21	KB742522.1	90.00	160	16	0	139191	139350	152723	152882	1e-52	  207
21	KB742522.1	89.94	159	16	0	145681	145839	146272	146430	5e-52	  206
21	KB742522.1	79.73	296	49	9	80891	81182	75462	75750	2e-51	  204
21	KB742522.1	91.49	141	11	1	139850	139990	146853	146992	4e-48	  193
21	KB742522.1	94.35	124	7	0	111384	111507	112915	113038	1e-47	  191
21	KB742522.1	79.32	266	37	13	104187	104435	105568	105832	2e-41	  171
21	KB742522.1	74.06	401	76	22	95486	95859	91871	92270	5e-32	  139
21	KB742522.1	95.35	43	2	0	112063	112105	114384	114342	6e-11	69.4
